,CHROM,START,END,STRAND,GENE
8754,3,7421399,7422177,-,Solyc03g043585.1
8755,3,7427559,7429041,-,Solyc03g044120.1
8756,3,7484665,7496150,+,Solyc03g044140.3
8757,3,7515552,7518539,-,Solyc03g044150.4
8758,3,7561026,7562317,+,Solyc03g150114.1
8759,3,7572965,7575418,+,Solyc03g044160.3
8760,3,7705648,7705914,+,Solyc03g044180.1
8761,3,7734401,7738195,+,Solyc03g044190.3
8762,3,7742938,7746890,+,Solyc03g044200.3
8763,3,7760675,7769437,-,Solyc03g044205.1
8764,3,7770922,7773488,+,Solyc03g044210.4
8765,3,7778554,7780203,+,Solyc03g044220.1
8766,3,7783656,7787088,-,Solyc03g044230.1
8767,3,7845261,7845536,-,Solyc03g044233.1
8768,3,7845951,7846241,-,Solyc03g044235.1
8769,3,7854344,7858077,-,Solyc03g044237.1
8770,3,7873135,7873682,-,Solyc03g044250.1
8771,3,7888686,7893923,+,Solyc03g044260.3
8772,3,7896061,7900632,-,Solyc03g044270.3
8773,3,7939350,7943527,+,Solyc03g150115.1
8774,3,7959940,7964045,+,Solyc03g150116.1
8775,3,7983334,7984343,+,Solyc03g044280.3
8776,3,8061411,8066131,+,Solyc03g044300.3
8777,3,8142818,8144797,-,Solyc03g044330.1
8778,3,8147295,8147507,+,Solyc03g044340.1
8779,3,8148951,8151797,+,Solyc03g044350.3
8780,3,8154333,8155095,-,Solyc03g044355.1
8781,3,8178237,8195137,-,Solyc03g044370.3
8782,3,8242372,8251935,+,Solyc03g044380.3
8783,3,8430776,8435479,+,Solyc03g044410.1
8784,3,8485232,8486876,-,Solyc03g044420.2
8785,3,8498977,8509350,+,Solyc03g044430.3
8786,3,8534075,8539415,+,Solyc03g044440.2
8787,3,8579135,8579575,+,Solyc03g044460.1
8788,3,8621084,8624728,+,Solyc03g044470.4
8789,3,8632941,8634430,-,Solyc03g044480.3
8790,3,8702180,8703108,-,Solyc03g044485.1
8791,3,8834910,8839314,+,Solyc03g044510.3
8792,3,8850136,8850321,+,Solyc03g044520.2
8793,3,8919361,8919723,-,Solyc03g044530.1
8794,3,9217610,9217981,+,Solyc03g044540.1
8795,3,9379620,9381156,+,Solyc03g044545.1
8796,3,9418567,9418884,-,Solyc03g044560.1
8797,3,9458193,9458528,+,Solyc03g044580.1
8798,3,9468253,9468885,-,Solyc03g044590.2
8799,3,9469261,9470016,+,Solyc03g044600.2
8800,3,9488332,9494561,+,Solyc03g044620.4
8801,3,9497011,9499044,-,Solyc03g044625.1
8802,3,9526636,9528060,-,Solyc03g044630.2
8803,3,9585778,9590039,-,Solyc03g044660.3
8804,3,9592925,9593266,-,Solyc03g044662.1
8805,3,9612199,9612759,+,Solyc03g044664.1
8806,3,9625866,9629432,+,Solyc03g044666.1
8807,3,9635292,9635897,-,Solyc03g044668.1
8808,3,9641700,9642809,+,Solyc03g044690.1
8809,3,9643096,9643404,+,Solyc03g044700.1
8810,3,9673863,9678527,+,Solyc03g044710.4
8811,3,9680265,9681194,-,Solyc03g044720.2
8812,3,9681204,9681920,-,Solyc03g044725.1
8813,3,9737729,9742566,+,Solyc03g044740.4
8814,3,9748241,9749981,-,Solyc03g044742.1
8815,3,9750870,9752826,+,Solyc03g044744.1
8816,3,9811432,9812769,+,Solyc03g044746.1
8817,3,9813165,9813987,-,Solyc03g044748.1
8818,3,9818285,9820531,-,Solyc03g044790.3
8819,3,9829887,9833014,+,Solyc03g044793.1
8820,3,9833415,9834256,+,Solyc03g044797.1
8821,3,9835233,9836154,-,Solyc03g044800.2
8822,3,9844130,9844573,-,Solyc03g044810.2
8823,3,9856990,9859072,-,Solyc03g044815.1
8824,3,9891156,9892331,-,Solyc03g044820.4
8825,3,9919722,9921521,+,Solyc03g044830.4
8826,3,9924961,9928406,-,Solyc03g044833.1
8827,3,9936150,9936515,-,Solyc03g044837.1
8828,3,9942862,9943062,-,Solyc03g044850.1
8829,3,9989996,9990436,+,Solyc03g044860.1
8830,3,10053135,10056402,+,Solyc03g044880.4
8831,3,10056459,10057256,-,Solyc03g044890.1
8832,3,10058415,10059424,-,Solyc03g044900.3
8833,3,10187985,10188848,+,Solyc03g044910.1
8834,3,10221183,10221992,+,Solyc03g044915.1
8835,3,10367322,10367978,-,Solyc03g044930.3
8836,3,10379037,10380486,-,Solyc03g044933.1
8837,3,10387645,10388460,-,Solyc03g044937.1
8838,3,10405369,10406552,-,Solyc03g044950.2
8839,3,10420981,10422278,-,Solyc03g044960.2
8840,3,10477563,10477808,-,Solyc03g044970.1
8841,3,10515591,10515857,+,Solyc03g044980.1
8842,3,10531040,10531649,-,Solyc03g044990.1
8843,3,10571595,10571828,-,Solyc03g045000.1
8844,3,10581276,10581596,-,Solyc03g045010.1
8845,3,10581640,10583193,-,Solyc03g045020.4
8846,3,10635388,10638399,-,Solyc03g045030.2
8847,3,10671758,10672160,-,Solyc03g045040.1
8848,3,10689044,10698900,+,Solyc03g045050.4
8849,3,10709715,10723810,-,Solyc03g045060.3
8850,3,10768114,10769496,+,Solyc03g045070.1
8851,3,10770764,10776249,-,Solyc03g045080.3
8852,3,10782174,10786979,-,Solyc03g045090.3
8853,3,10854594,10854836,+,Solyc03g045100.1
8854,3,10867495,10868114,-,Solyc03g045110.3
8855,3,10874813,10875001,+,Solyc03g045120.1
8856,3,10891473,10891787,-,Solyc03g045130.1
8857,3,10902808,10910290,-,Solyc03g045140.4
8858,3,10920379,10920621,-,Solyc03g045150.1
8859,3,11114041,11116242,-,Solyc03g046200.1
8860,3,11128193,11130598,-,Solyc03g150117.1
8861,3,11160722,11160988,+,Solyc03g046250.1
8862,3,11298595,11302066,+,Solyc03g046260.2
8863,3,11311471,11315995,-,Solyc03g046270.4
8864,3,11336466,11339356,+,Solyc03g150118.1
8865,3,11404962,11405360,+,Solyc03g046280.1
8866,3,11405619,11406666,+,Solyc03g046290.1
8867,3,11429558,11429737,-,Solyc03g046300.3
8868,3,11430117,11430308,-,Solyc03g046310.1
8869,3,11488969,11489964,-,Solyc03g046320.4
8870,3,11498188,11506254,-,Solyc03g046340.3
8871,3,11514410,11519522,-,Solyc03g046350.3
8872,3,11531592,11532925,+,Solyc03g046360.3
8873,3,11614973,11615215,+,Solyc03g046380.1
8874,3,11664455,11664781,-,Solyc03g046390.1
8875,3,11735430,11735881,-,Solyc03g046410.3
8876,3,11766171,11766611,+,Solyc03g046420.1
8877,3,11824363,11824800,-,Solyc03g046430.1
8878,3,11981976,11982768,-,Solyc03g046440.3
8879,3,12010058,12037248,-,Solyc03g046450.3
8880,3,12102729,12112848,-,Solyc03g046470.3
8881,3,12127472,12128155,+,Solyc03g046475.1
8882,3,12131927,12133150,+,Solyc03g046490.3
8883,3,12223510,12225355,+,Solyc03g046492.1
8884,3,12246275,12246620,+,Solyc03g046494.1
8885,3,12246653,12247171,+,Solyc03g046496.1
8886,3,12247679,12248122,+,Solyc03g046498.1
8887,3,12257836,12259210,-,Solyc03g046540.2
8888,3,12383332,12385908,+,Solyc03g046570.4
8889,3,12386124,12388024,-,Solyc03g046580.1
8890,3,12393394,12414976,-,Solyc03g046590.3
8891,3,12573864,12616915,-,Solyc03g046591.1
8892,3,12650912,12661529,+,Solyc03g046592.1
8893,3,12670104,12675929,-,Solyc03g046593.1
8894,3,12710987,12714283,-,Solyc03g150119.1
8895,3,12752719,12753953,-,Solyc03g046595.1
8896,3,12765485,12783722,-,Solyc03g150120.1
8897,3,12948455,12949200,-,Solyc03g150121.1
8898,3,13010716,13015560,+,Solyc03g070380.3
8899,3,13024213,13026262,+,Solyc03g070390.3
8900,3,13028471,13031039,-,Solyc03g070400.3
8901,3,13036170,13038092,-,Solyc03g070410.3
8902,3,13050647,13050943,-,Solyc03g070420.1
8903,3,13063456,13063620,+,Solyc03g070430.1
8904,3,13144680,13146888,+,Solyc03g070440.4
8905,3,13147484,13148721,-,Solyc03g070450.1
8906,3,13148865,13149397,-,Solyc03g070460.1
8907,3,13149494,13157091,-,Solyc03g070465.1
8908,3,13179475,13185907,+,Solyc03g070470.1
8909,3,13186399,13187015,-,Solyc03g070480.1
8910,3,13218630,13220532,+,Solyc03g070485.1
8911,3,13372074,13372445,+,Solyc03g071480.1
8912,3,13374071,13374313,+,Solyc03g071490.1
8913,3,13539124,13539920,-,Solyc03g071500.1
8914,3,14567976,14568488,-,Solyc03g071530.1
8915,3,14624271,14624683,-,Solyc03g071535.1
8916,3,14829892,14830050,+,Solyc03g071540.1
8917,3,15037741,15045808,-,Solyc03g071550.3
8918,3,15051445,15060716,+,Solyc03g071560.4
8919,3,15060530,15064693,-,Solyc03g071570.3
8920,3,15112832,15117602,-,Solyc03g071590.3
8921,3,15126419,15126637,-,Solyc03g071610.1
8922,3,15141565,15143997,+,Solyc03g071620.2
8923,3,15148622,15152067,+,Solyc03g071623.1
8924,3,15153747,15161049,+,Solyc03g071627.1
8925,3,15164866,15165426,+,Solyc03g071660.2
8926,3,15176504,15180720,+,Solyc03g071680.2
8927,3,15187138,15189132,-,Solyc03g071690.4
8928,3,15228090,15228242,-,Solyc03g071700.1
8929,3,15232650,15232997,-,Solyc03g071710.1
8930,3,15353098,15356419,+,Solyc03g071720.4
8931,3,15357039,15357610,-,Solyc03g071730.1
8932,3,15452995,15453983,+,Solyc03g071735.1
8933,3,15454708,15459732,+,Solyc03g071750.3
8934,3,15542026,15542400,-,Solyc03g071760.1
8935,3,15625126,15626974,-,Solyc03g071790.1
8936,3,15627651,15628544,-,Solyc03g150133.1
8937,3,15668541,15669126,-,Solyc03g071800.2
8938,3,15679229,15679876,+,Solyc03g071810.1
8939,3,15712244,15714005,-,Solyc03g071820.2
8940,3,15714319,15715908,-,Solyc03g071830.1
8941,3,15776713,15777453,-,Solyc03g071840.2
8942,3,15870035,15871396,+,Solyc03g071850.1
8943,3,15893025,15893911,+,Solyc03g071855.1
8944,3,15894061,15894815,-,Solyc03g071870.1
8945,3,16215938,16217557,+,Solyc03g051620.3
8946,3,16871420,16872637,-,Solyc03g150122.1
8947,3,16892815,16893333,-,Solyc03g051640.3
8948,3,16893720,16899013,-,Solyc03g150123.1
8949,3,16899252,16899428,-,Solyc03g051650.1
8950,3,16911672,16912232,-,Solyc03g051660.3
8951,3,16912354,16913025,-,Solyc03g051663.1
8952,3,16913203,16914646,-,Solyc03g051665.1
8953,3,16914658,16915080,-,Solyc03g051667.1
8954,3,16915267,16915782,-,Solyc03g051670.1
8955,3,16920041,16926523,-,Solyc03g051690.1
8956,3,16928053,16932788,-,Solyc03g051700.3
8957,3,16937604,16937932,-,Solyc03g051710.1
8958,3,16938036,16938407,-,Solyc03g051720.1
8959,3,17346990,17359457,+,Solyc03g051770.2
8960,3,17359471,17362640,+,Solyc03g051780.3
8961,3,17405818,17412221,+,Solyc03g051790.3
8962,3,17479647,17480820,-,Solyc03g051800.1
8963,3,17482970,17489359,+,Solyc03g051810.4
8964,3,17612864,17613211,+,Solyc03g051880.1
8965,3,17873440,17912693,-,Solyc03g051900.4
8966,3,17973614,17976145,+,Solyc03g051920.4
8967,3,17977782,17983864,-,Solyc03g051923.1
8968,3,18016300,18021793,+,Solyc03g051927.1
8969,3,18032918,18035345,+,Solyc03g051950.4
8970,3,18036903,18039656,+,Solyc03g051960.4
8971,3,18039785,18044031,-,Solyc03g051970.3
8972,3,18089570,18089824,+,Solyc03g052970.1
8973,3,18110215,18117581,-,Solyc03g052980.3
8974,3,18155379,18157990,+,Solyc03g052990.3
8975,3,18217644,18220498,+,Solyc03g053000.4
8976,3,18230328,18238454,+,Solyc03g053010.4
8977,3,18262221,18263295,+,Solyc03g053020.4
8978,3,18454605,18454814,+,Solyc03g053040.1
8979,3,18459828,18460004,+,Solyc03g053050.1
8980,3,18472483,18472656,+,Solyc03g053060.3
8981,3,18594456,18594858,+,Solyc03g053070.1
8982,3,18757516,18778222,+,Solyc03g053080.3
8983,3,18837918,18840733,-,Solyc03g053085.1
8984,3,18849962,18855448,-,Solyc03g053110.3
8985,3,18886734,18887224,-,Solyc03g053120.1
8986,3,18893694,18895444,-,Solyc03g053130.3
8987,3,18915848,18918807,+,Solyc03g053135.1
8988,3,19082651,19082806,-,Solyc03g058150.1
8989,3,19145949,19160131,+,Solyc03g058190.3
8990,3,19257708,19257968,+,Solyc03g058200.1
8991,3,19446307,19446531,-,Solyc03g058210.3
8992,3,19450743,19451001,+,Solyc03g150124.1
8993,3,19455457,19456975,+,Solyc03g150125.1
8994,3,19537491,19538580,+,Solyc03g150126.1
8995,3,19541935,19542090,+,Solyc03g058230.1
8996,3,19564369,19564536,-,Solyc03g058240.1
8997,3,19564907,19565624,-,Solyc03g058250.1
8998,3,19566144,19566338,+,Solyc03g058260.1
8999,3,19713528,19713959,+,Solyc03g058300.1
9000,3,19714389,19716529,+,Solyc03g058305.1
9001,3,19770650,19771641,+,Solyc03g058310.1
9002,3,19771708,19772116,+,Solyc03g058320.1
9003,3,19861869,19863200,+,Solyc03g058330.3
9004,3,19937600,19944949,+,Solyc03g058340.3
9005,3,19946670,19948294,-,Solyc03g058343.1
9006,3,19948572,19949740,-,Solyc03g058347.1
9007,3,19971872,19982295,+,Solyc03g058350.4
9008,3,20060761,20061777,+,Solyc03g058370.2
9009,3,20081936,20083153,-,Solyc03g058390.2
9010,3,20136058,20138960,-,Solyc03g058400.4
9011,3,20488323,20489263,+,Solyc03g058420.3
9012,3,20495177,20496313,-,Solyc03g058430.3
9013,3,20505273,20507484,+,Solyc03g058433.1
9014,3,20520245,20548384,+,Solyc03g058437.1
9015,3,20552326,20552523,+,Solyc03g058440.1
9016,3,20554465,20556711,-,Solyc03g058450.4
9017,3,20623391,20623675,-,Solyc03g058460.1
9018,3,20721895,20729420,-,Solyc03g058470.3
9019,3,20758055,20758847,-,Solyc03g058490.1
9020,3,20761732,20763326,-,Solyc03g058500.1
9021,3,20863408,20871570,+,Solyc03g058550.2
9022,3,20873156,20873446,-,Solyc03g058570.1
9023,3,21199781,21199945,+,Solyc03g058630.1
9024,3,21242185,21242410,+,Solyc03g058640.2
9025,3,21246838,21247113,-,Solyc03g058650.1
9026,3,21525715,21525903,+,Solyc03g058680.1
9027,3,21584655,21584912,-,Solyc03g058720.1
9028,3,21602790,21602957,+,Solyc03g058730.1
9029,3,22001200,22001412,+,Solyc03g058800.1
9030,3,22087961,22094163,+,Solyc03g058805.1
9031,3,22095043,22095264,+,Solyc03g058850.1
9032,3,22194040,22204473,-,Solyc03g150127.1
9033,3,22204483,22204866,-,Solyc03g058855.1
9034,3,22204915,22205305,-,Solyc03g150128.1
9035,3,22336890,22345443,-,Solyc03g058860.3
9036,3,22429062,22438000,+,Solyc03g058880.4
9037,3,22597600,22599322,+,Solyc03g058890.4
9038,3,22600550,22602170,-,Solyc03g058900.3
9039,3,22609292,22611026,+,Solyc03g058910.3
9040,3,22685139,22685819,+,Solyc03g058915.1
9041,3,22853345,22857276,+,Solyc03g058920.3
9042,3,22857949,22858636,-,Solyc03g058930.4
9043,3,22858723,22860755,-,Solyc03g058940.4
9044,3,23000287,23017679,-,Solyc03g058950.3
9045,3,23023103,23029298,-,Solyc03g058960.1
9046,3,23232385,23242422,-,Solyc03g058970.4
9047,3,23270789,23281816,-,Solyc03g059010.4
9048,3,23284147,23288399,+,Solyc03g059020.3
9049,3,23288956,23297481,-,Solyc03g059030.4
9050,3,23477949,23478197,-,Solyc03g059040.1
9051,3,23572933,23575751,+,Solyc03g059070.4
9052,3,23592151,23593769,+,Solyc03g059080.3
9053,3,23638468,23639447,-,Solyc03g059100.3
9054,3,23673808,23673981,-,Solyc03g059110.1
9055,3,23817183,23817470,+,Solyc03g059120.1
9056,3,23818766,23821470,-,Solyc03g059123.1
9057,3,23821833,23824072,-,Solyc03g150129.1
9058,3,23835314,23835707,+,Solyc03g059140.4
9059,3,23836603,23844352,+,Solyc03g059160.3
9060,3,23844521,23850673,-,Solyc03g059170.2
9061,3,23860806,23867230,-,Solyc03g059180.4
9062,3,23900049,23903616,+,Solyc03g059190.4
9063,3,23909322,23910295,-,Solyc03g059200.2
9064,3,23982409,23982577,+,Solyc03g059203.1
9065,3,23983305,23985807,+,Solyc03g059205.1
9066,3,24077078,24077736,-,Solyc03g059207.1
9067,3,24177147,24183355,+,Solyc03g059250.3
9068,3,24186825,24191625,-,Solyc03g059260.4
9069,3,24244804,24247004,+,Solyc03g059270.4
9070,3,24460342,24460509,-,Solyc03g059290.1
9071,3,24517763,24518446,-,Solyc03g059300.1
9072,3,24651148,24662667,+,Solyc03g059310.3
9073,3,24860648,24862245,+,Solyc03g059315.1
9074,3,24863597,24864280,-,Solyc03g059350.3
9075,3,24864370,24865452,-,Solyc03g059360.1
9076,3,24974946,24975272,+,Solyc03g059370.1
9077,3,25018947,25021022,-,Solyc03g059390.3
9078,3,25025564,25027741,-,Solyc03g059393.1
9079,3,25609022,25609880,+,Solyc03g059395.1
9080,3,25677276,25677550,+,Solyc03g059397.1
9081,3,25677571,25678779,+,Solyc03g059400.1
9082,3,25688072,25701731,+,Solyc03g059420.4
9083,3,25710881,25711922,-,Solyc03g059425.1
9084,3,25802257,25803444,-,Solyc03g059470.1
9085,3,26080368,26083745,+,Solyc03g059490.1
9086,3,26100527,26101647,-,Solyc03g059500.3
9087,3,26165113,26170225,+,Solyc03g060510.4
9088,3,26275054,26275377,-,Solyc03g060520.1
9089,3,26383780,26384223,-,Solyc03g061560.3
9090,3,26388611,26388951,-,Solyc03g061580.1
9091,3,26456265,26464311,+,Solyc03g061590.4
9092,3,26474449,26483556,+,Solyc03g061600.4
9093,3,26776395,26777548,-,Solyc03g061610.1
9094,3,27313164,27313430,-,Solyc03g061620.1
9095,3,27376432,27376734,-,Solyc03g061630.1
9096,3,27376909,27377639,-,Solyc03g061640.1
9097,3,27547547,27549956,-,Solyc03g061650.3
9098,3,27630215,27635788,+,Solyc03g061653.1
9099,3,27641669,27646734,-,Solyc03g150130.1
9100,3,27650650,27651572,+,Solyc03g061657.1
9101,3,27660117,27670665,-,Solyc03g062650.3
9102,3,27704566,27707335,-,Solyc03g062660.4
9103,3,27797531,27802458,+,Solyc03g062665.1
9104,3,27942666,27943514,+,Solyc03g062670.1
9105,3,27943642,27953808,-,Solyc03g062680.3
9106,3,27990655,27993066,+,Solyc03g062700.4
9107,3,27993158,27994821,-,Solyc03g062710.4
9108,3,27995148,27996929,-,Solyc03g062720.3
9109,3,28072464,28075476,+,Solyc03g062725.1
9110,3,28075840,28089142,+,Solyc03g062740.4
9111,3,28090407,28090775,-,Solyc03g062750.1
9112,3,28199554,28199745,-,Solyc03g062780.1
9113,3,28272273,28286618,-,Solyc03g062790.3
9114,3,28291041,28291343,-,Solyc03g062800.1
9115,3,28291784,28292056,-,Solyc03g062810.1
9116,3,28341867,28342304,+,Solyc03g062820.1
9117,3,28348026,28359893,-,Solyc03g062830.3
9118,3,28404208,28404937,-,Solyc03g062835.1
9119,3,28436150,28440883,-,Solyc03g062890.3
9120,3,28446618,28447241,-,Solyc03g062895.1
9121,3,28451916,28457315,+,Solyc03g062900.3
9122,3,28506560,28507516,+,Solyc03g062920.1
9123,3,28511133,28536599,+,Solyc03g062930.3
9124,3,28548207,28549729,+,Solyc03g062940.3
9125,3,28553419,28554855,+,Solyc03g062950.1
9126,3,28556842,28557207,-,Solyc03g062960.1
9127,3,29006174,29006335,-,Solyc03g063010.2
9128,3,29006758,29007012,-,Solyc03g063020.1
9129,3,29059662,29064381,+,Solyc03g063030.4
9130,3,29064476,29065801,+,Solyc03g063040.4
9131,3,29094466,29097009,+,Solyc03g063050.1
9132,3,29107361,29117509,+,Solyc03g063060.3
9133,3,29165528,29165677,+,Solyc03g063070.1
9134,3,29182056,29182265,-,Solyc03g063090.1
9135,3,29218239,29222055,+,Solyc03g063100.2
9136,3,29268334,29272472,-,Solyc03g063110.3
9137,3,29364844,29365424,-,Solyc03g063140.4
9138,3,29412108,29414217,+,Solyc03g063150.3
9139,3,29415670,29417520,-,Solyc03g063160.1
9140,3,29530157,29530402,-,Solyc03g063180.1
9141,3,29543378,29547974,-,Solyc03g063200.3
9142,3,29688279,29691863,-,Solyc03g063210.3
9143,3,29696337,29721989,-,Solyc03g063220.2
9144,3,29838257,29847434,-,Solyc03g063240.3
9145,3,29964733,29964945,+,Solyc03g063250.1
9146,3,29968178,29969220,+,Solyc03g063260.4
9147,3,29979811,29986348,+,Solyc03g063280.3
9148,3,29986763,29987800,-,Solyc03g063290.3
9149,3,30007587,30007886,-,Solyc03g063300.1
9150,3,30123231,30123509,-,Solyc03g063310.1
9151,3,30257408,30281265,-,Solyc03g063320.3
9152,3,30385430,30410755,+,Solyc03g063340.3
9153,3,30413163,30423611,-,Solyc03g063350.3
9154,3,30424859,30427843,+,Solyc03g063353.1
9155,3,30482709,30487166,-,Solyc03g063357.1
9156,3,30542701,30544086,-,Solyc03g063370.3
9157,3,30544164,30544358,-,Solyc03g063380.3
9158,3,30557245,30558942,-,Solyc03g063390.1
9159,3,30568611,30569994,-,Solyc03g063420.2
9160,3,30574517,30574882,+,Solyc03g063440.1
9161,3,30576868,30578501,-,Solyc03g063450.2
9162,3,30614577,30614777,-,Solyc03g063460.1
9163,3,30615349,30616761,-,Solyc03g063470.1
9164,3,30623490,30623699,-,Solyc03g063490.1
9165,3,30625077,30625907,-,Solyc03g063500.1
9166,3,30625919,30626604,-,Solyc03g063505.1
9167,3,30627938,30628806,-,Solyc03g063510.1
9168,3,30660720,30660971,-,Solyc03g063520.1
9169,3,30683045,30683248,-,Solyc03g063530.1
9170,3,30894702,30895166,+,Solyc03g063550.1
9171,3,30935475,30976567,-,Solyc03g063560.3
9172,3,31184094,31184957,+,Solyc03g150131.1
9173,3,31187382,31191573,+,Solyc03g150132.1
9174,3,31212939,31217322,+,Solyc03g063600.4
9175,3,31222154,31223549,-,Solyc03g063603.1
9176,3,31266372,31268221,+,Solyc03g063607.1
9177,3,31281802,31281993,+,Solyc03g063640.1
9178,3,31328109,31330388,-,Solyc03g063650.1
9179,3,31330397,31331576,-,Solyc03g063653.1
9180,3,31332349,31333047,-,Solyc03g063657.1
9181,3,31399742,31401829,+,Solyc03g063680.3
9182,3,31544834,31546624,+,Solyc03g063690.1
9183,3,31569818,31574171,+,Solyc03g063700.1
9184,3,31680623,31680892,-,Solyc03g063710.1
9185,3,31685775,31692655,+,Solyc03g063720.4
9186,3,31765504,31772061,+,Solyc03g063730.4
9187,3,32002524,32008693,+,Solyc03g063750.3
9188,3,32017452,32033189,-,Solyc03g063760.4
9189,3,32200413,32201846,+,Solyc03g063770.3
9190,3,32201916,32202726,+,Solyc03g063780.1
9191,3,32288664,32289188,-,Solyc03g063850.1
9192,3,32291906,32292381,-,Solyc03g063860.1
9193,3,32673718,32691514,-,Solyc03g063880.3
9194,3,32967534,32968744,-,Solyc03g063900.1
9195,3,33149175,33149357,+,Solyc03g063950.1
9196,3,33225598,33235951,-,Solyc03g063970.3
9197,3,33276242,33280183,+,Solyc03g064010.4
9198,3,33282020,33283183,+,Solyc03g064020.3
9199,3,33294996,33300773,-,Solyc03g064030.3
9200,3,35249835,35250071,+,Solyc03g065060.1
9201,3,35678163,35690651,-,Solyc03g065110.2
9202,3,35874001,35874309,-,Solyc03g065150.1
9203,3,36299631,36301265,+,Solyc03g065190.1
9204,3,36419292,36427409,+,Solyc03g065200.4
9205,3,36825824,36827501,-,Solyc03g065230.1
9206,3,36841276,36843673,-,Solyc03g065233.1
9207,3,36965583,36965861,-,Solyc03g065235.1
9208,3,36967216,36968408,-,Solyc03g065237.1
9209,3,37091233,37097258,-,Solyc03g065250.4
9210,3,37109676,37110353,-,Solyc03g065255.1
9211,3,37288310,37288567,+,Solyc03g065300.1
9212,3,37292492,37292776,+,Solyc03g065310.1
9213,3,37504573,37505842,-,Solyc03g065330.1
9214,3,37509235,37517994,+,Solyc03g065340.3
9215,3,37522698,37523999,-,Solyc03g065350.3
9216,3,37636362,37644911,+,Solyc03g065353.1
9217,3,37849841,37857913,+,Solyc03g065355.1
9218,3,38268357,38270892,+,Solyc03g065357.1
9219,3,38352809,38358409,+,Solyc03g104810.3
9220,3,38541415,38543718,+,Solyc03g104790.3
9221,3,38890478,38897110,-,Solyc03g013630.4
9222,3,39255737,39256219,-,Solyc03g013620.1
9223,3,39256990,39257157,+,Solyc03g013610.1
9224,3,39258407,39259233,+,Solyc03g013615.1
9225,3,39259641,39260171,+,Solyc03g013600.1
9226,3,39545618,39545869,+,Solyc03g013510.1
9227,3,39546981,39547417,-,Solyc03g013500.1
9228,3,39556272,39557342,-,Solyc03g013490.1
9229,3,39558134,39558583,-,Solyc03g013480.1
9230,3,39592300,39594083,+,Solyc03g013470.1
9231,3,39601637,39601981,-,Solyc03g013460.1
9232,3,39653217,39653923,-,Solyc03g013450.3
9233,3,39798498,39802607,+,Solyc03g013440.4
9234,3,39917370,39926237,+,Solyc03g013430.3
9235,3,39925675,39926004,-,Solyc03g013420.1
9236,3,40098634,40098858,-,Solyc03g013380.1
9237,3,40102181,40102345,-,Solyc03g013370.1
9238,3,40546634,40547272,+,Solyc03g013375.1
9239,3,41043215,41050841,+,Solyc03g013340.3
9240,3,41056185,41056481,-,Solyc03g013330.1
9241,3,41113784,41114182,+,Solyc03g013335.1
9242,3,41115604,41115762,+,Solyc03g013320.1
9243,3,41400215,41403088,+,Solyc03g013310.3
9244,3,41407853,41408428,-,Solyc03g013300.1
9245,3,41411854,41413024,+,Solyc03g013305.1
9246,3,41415834,41416373,+,Solyc03g013290.1
9247,3,41481980,41482581,-,Solyc03g013293.1
9248,3,41482640,41484724,-,Solyc03g013304.2
9249,3,41485380,41488761,-,Solyc03g013295.1
9250,3,41486029,41488416,+,Solyc03g013297.1
9251,3,41491556,41500945,+,Solyc03g013250.4
9252,3,41500811,41504557,-,Solyc03g013240.4
9253,3,41512281,41513382,+,Solyc03g013230.1
9254,3,41568553,41568951,+,Solyc03g013220.1
9255,3,42077633,42077917,+,Solyc03g013180.1
9256,3,42195348,42197599,-,Solyc03g013160.4
9257,3,42381432,42381737,+,Solyc03g013150.1
9258,3,42478603,42480280,-,Solyc03g013140.1
9259,3,42522148,42522354,-,Solyc03g013130.1
9260,3,42640616,42641644,+,Solyc03g013110.2
9261,3,42660728,42661836,-,Solyc03g013100.1
9262,3,42675416,42676620,+,Solyc03g013090.1
9263,3,42676753,42676914,+,Solyc03g013080.1
9264,3,42732827,42733159,+,Solyc03g013070.1
9265,3,42789829,42790080,+,Solyc03g013060.2
9266,3,42808549,42808838,-,Solyc03g013050.1
9267,3,42825507,42826764,+,Solyc03g013040.1
9268,3,42950972,42954693,+,Solyc03g013030.3
9269,3,42969686,42969889,-,Solyc03g013020.1
9270,3,43030567,43030815,-,Solyc03g077880.1
9271,3,43033723,43035818,+,Solyc03g077890.2
9272,3,43042156,43042326,-,Solyc03g077900.1
9273,3,43042439,43057019,+,Solyc03g077905.1
9274,3,43061257,43066064,-,Solyc03g077910.4
9275,3,43069475,43071844,-,Solyc03g077920.1
9276,3,43094395,43094871,+,Solyc03g077930.3
9277,3,43170468,43172735,-,Solyc03g077950.3
9278,3,43192807,43198784,-,Solyc03g077980.2
9279,3,43303688,43304371,+,Solyc03g077985.1
9280,3,43370407,43370583,-,Solyc03g077990.1
9281,3,43375004,43380785,+,Solyc03g078000.3
9282,3,43443439,43443939,-,Solyc03g078010.1
9283,3,43474344,43505864,+,Solyc03g078020.4
9284,3,43515458,43515619,-,Solyc03g078030.1
9285,3,44245707,44246027,-,Solyc03g078050.2
9286,3,44385844,44387192,+,Solyc03g078060.4
9287,3,44388790,44391031,-,Solyc03g078070.3
9288,3,44579394,44585629,+,Solyc03g078080.4
9289,3,44587206,44590606,+,Solyc03g078090.4
9290,3,44592644,44594843,-,Solyc03g078100.3
